,ID,DATE,TIME,CODE,VALUE,UNIT,IMAGEDATE,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,geometry
365,MEX04119,2019-03-07,12:00,TURB,30.0,NTU,2019-03-06,254.0,483.0,652.0,733.0,984.0,1130.0,1291.0,1307.0,1373.0,1431.0,1529.0,1200.0,POINT (-100.45358 20.78652)
366,MEX04119,2019-03-07,12:00,TURB,30.0,NTU,2019-03-06,331.0,544.0,695.0,767.0,1005.0,1148.0,1302.0,1315.0,1382.0,1378.0,1525.0,1196.0,POINT (-100.45358 20.78652)
367,MEX02182,2019-03-07,12:00,TURB,8.0,NTU,2019-03-08,330.0,325.0,610.0,572.0,1003.0,2422.0,2700.0,2854.0,3038.0,3182.0,1964.0,1167.0,POINT (-99.07943 19.2832)
368,MEX01374,2019-03-07,12:00,TURB,16.0,NTU,2019-03-06,293.0,532.0,1100.0,363.0,391.0,246.0,263.0,196.0,197.0,755.0,225.0,140.0,POINT (-101.73962 19.45381)
369,MEX01374,2019-03-07,12:00,TURB,16.0,NTU,2019-03-06,271.0,520.0,1119.0,336.0,346.0,164.0,180.0,131.0,125.0,606.0,167.0,114.0,POINT (-101.73962 19.45381)
370,MEX01372,2019-03-07,12:00,TURB,7.0,NTU,2019-03-06,288.0,477.0,918.0,331.0,341.0,191.0,207.0,159.0,141.0,155.0,144.0,116.0,POINT (-101.72353 19.44056)
371,MEX01372,2019-03-07,12:00,TURB,7.0,NTU,2019-03-06,270.0,458.0,920.0,307.0,309.0,142.0,147.0,113.0,95.0,93.0,99.0,89.0,POINT (-101.72353 19.44056)
372,MEX02186,2019-03-08,12:00,TURB,16.0,NTU,2019-03-08,104.0,118.0,306.0,282.0,560.0,210.0,204.0,143.0,80.0,28.0,77.0,71.0,POINT (-99.05834 19.27117)
373,MEX02188,2019-03-08,12:00,TURB,15.0,NTU,2019-03-08,325.0,185.0,377.0,335.0,821.0,671.0,669.0,555.0,504.0,1007.0,521.0,479.0,POINT (-99.00699 19.26631)
374,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-06,198.0,389.0,803.0,390.0,1307.0,1068.0,1022.0,771.0,548.0,60.0,105.0,108.0,POINT (-99.89896 20.50872)
375,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-06,416.0,548.0,890.0,502.0,1340.0,1127.0,1087.0,843.0,644.0,176.0,146.0,128.0,POINT (-99.89896 20.50872)
376,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-08,194.0,281.0,646.0,277.0,1100.0,941.0,931.0,700.0,474.0,30.0,86.0,103.0,POINT (-99.89896 20.50872)
377,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-08,325.0,381.0,706.0,349.0,1127.0,980.0,972.0,751.0,533.0,85.0,110.0,114.0,POINT (-99.89896 20.50872)
378,MEX01652,2019-03-08,12:00,TURB,4.0,NTU,2019-03-08,339.0,727.0,1044.0,1231.0,1591.0,2292.0,2588.0,2759.0,2879.0,3282.0,2675.0,1816.0,POINT (-98.19186999999999 18.92408)
379,MEX01652,2019-03-08,12:00,TURB,4.0,NTU,2019-03-08,296.0,851.0,1179.0,1476.0,1777.0,2275.0,2499.0,2624.0,2811.0,3327.0,3169.0,2182.0,POINT (-98.19186999999999 18.92408)
380,MEX02184,2019-03-08,12:00,TURB,15.0,NTU,2019-03-08,227.0,200.0,412.0,448.0,786.0,693.0,707.0,689.0,793.0,1660.0,886.0,580.0,POINT (-99.06386999999999 19.27186)
381,MEX02185,2019-03-08,12:00,TURB,14.0,NTU,2019-03-08,111.0,116.0,305.0,290.0,575.0,253.0,238.0,196.0,156.0,277.0,182.0,145.0,POINT (-99.06192 19.26983)
382,MEX01702,2019-03-11,12:00,TURB,158.0,NTU,2019-03-11,323.0,389.0,510.0,450.0,583.0,403.0,410.0,359.0,341.0,254.0,345.0,331.0,POINT (-100.03107 20.8263)
383,MEX02777,2019-03-11,12:00,TURB,1.0,NTU,2019-03-10,432.0,478.0,601.0,334.0,308.0,253.0,250.0,212.0,210.0,145.0,123.0,90.0,POINT (-96.41302 18.22981)
384,MEX02783,2019-03-11,12:00,TURB,2.0,NTU,2019-03-10,513.0,554.0,706.0,420.0,393.0,322.0,335.0,288.0,283.0,207.0,179.0,134.0,POINT (-96.599 18.29683)
385,MEX01455,2019-03-11,12:00,TURB,2.0,NTU,2019-03-11,567.0,757.0,1107.0,1362.0,1658.0,2097.0,2229.0,2308.0,2414.0,2244.0,2520.0,1957.0,POINT (-100.87892 19.83536)
386,MEX01455,2019-03-11,12:00,TURB,2.0,NTU,2019-03-11,470.0,784.0,1171.0,1469.0,1764.0,2188.0,2327.0,2377.0,2478.0,2274.0,2568.0,2029.0,POINT (-100.87892 19.83536)
387,MEX01455,2019-03-11,12:00,TURB,2.0,NTU,2019-03-11,587.0,735.0,1013.0,1221.0,1500.0,1679.0,1859.0,1807.0,1901.0,2254.0,2127.0,1714.0,POINT (-100.87892 19.83536)
388,MEX01455,2019-03-11,12:00,TURB,2.0,NTU,2019-03-11,538.0,805.0,1117.0,1327.0,1636.0,1791.0,1937.0,2022.0,2175.0,2266.0,2187.0,1776.0,POINT (-100.87892 19.83536)
389,MEX01836,2019-03-11,12:00,TURB,6.0,NTU,2019-03-11,325.0,339.0,730.0,437.0,520.0,221.0,217.0,180.0,144.0,358.0,203.0,176.0,POINT (-101.16954 21.87671)
390,MEX01836,2019-03-11,12:00,TURB,6.0,NTU,2019-03-11,388.0,339.0,724.0,433.0,518.0,215.0,213.0,178.0,144.0,605.0,200.0,173.0,POINT (-101.16954 21.87671)
391,MEX01442,2019-03-11,12:00,TURB,17.0,NTU,2019-03-11,105.0,179.0,373.0,261.0,377.0,149.0,151.0,128.0,112.0,532.0,103.0,88.0,POINT (-101.08208 19.95703)
392,MEX01818,2019-03-11,12:00,TURB,80.0,NTU,2019-03-11,594.0,726.0,1024.0,1021.0,1267.0,783.0,778.0,641.0,466.0,111.0,133.0,128.0,POINT (-100.82349 21.87969)
393,MEX01443,2019-03-11,12:00,TURB,90.0,NTU,2019-03-11,400.0,372.0,544.0,609.0,765.0,935.0,1046.0,1062.0,1177.0,775.0,1065.0,761.0,POINT (-101.13985 19.92565)
394,MEX01443,2019-03-11,12:00,TURB,90.0,NTU,2019-03-11,417.0,356.0,545.0,616.0,815.0,1240.0,1297.0,1426.0,1493.0,825.0,1195.0,837.0,POINT (-101.13985 19.92565)
395,MEX01807,2019-03-11,12:00,TURB,16.0,NTU,2019-03-11,506.0,620.0,1114.0,722.0,797.0,370.0,354.0,305.0,236.0,146.0,168.0,155.0,POINT (-100.54665 21.62572)
396,MEX01807,2019-03-11,12:00,TURB,16.0,NTU,2019-03-11,451.0,572.0,1100.0,684.0,772.0,304.0,293.0,244.0,172.0,133.0,143.0,144.0,POINT (-100.54665 21.62572)
397,MEX02802,2019-03-11,12:00,TURB,1.0,NTU,2019-03-10,451.0,497.0,626.0,344.0,326.0,261.0,269.0,228.0,217.0,192.0,91.0,66.0,POINT (-96.4559 18.19758)
398,MEX02805,2019-03-11,12:00,TURB,1.0,NTU,2019-03-10,468.0,493.0,520.0,346.0,335.0,284.0,298.0,240.0,237.0,242.0,128.0,96.0,POINT (-96.59272 18.35185)
399,MEX01348,2019-03-12,12:00,TURB,4.0,NTU,2019-03-11,193.0,144.0,267.0,149.0,234.0,168.0,196.0,165.0,196.0,953.0,250.0,189.0,POINT (-101.78477 19.82353)
400,MEX01348,2019-03-12,12:00,TURB,4.0,NTU,2019-03-11,19.0,8.0,139.0,37.0,107.0,289.0,79.0,82.0,116.0,818.0,251.0,181.0,POINT (-101.78477 19.82353)
401,MEX01348,2019-03-12,12:00,TURB,4.0,NTU,2019-03-11,174.0,196.0,348.0,267.0,426.0,574.0,632.0,615.0,659.0,866.0,618.0,388.0,POINT (-101.78477 19.82353)
402,MEX01348,2019-03-12,12:00,TURB,4.0,NTU,2019-03-11,2.0,159.0,408.0,408.0,728.0,1253.0,1392.0,1447.0,1526.0,694.0,1126.0,679.0,POINT (-101.78477 19.82353)
403,MEX01350,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,51.0,97.0,294.0,164.0,456.0,1151.0,1266.0,1329.0,1393.0,478.0,901.0,487.0,POINT (-101.76656 19.90702)
404,MEX01350,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,74.0,59.0,200.0,62.0,178.0,345.0,555.0,395.0,483.0,1369.0,499.0,295.0,POINT (-101.76656 19.90702)
405,MEX01351,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,26.0,54.0,158.0,17.0,40.0,1.0,2.0,1.0,1.0,153.0,109.0,93.0,POINT (-101.76713 19.90735)
406,MEX01351,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,17.0,40.0,166.0,5.0,30.0,3.0,1.0,2.0,3.0,95.0,143.0,119.0,POINT (-101.76713 19.90735)
407,MEX01349,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,218.0,162.0,284.0,163.0,224.0,190.0,216.0,195.0,172.0,1401.0,260.0,189.0,POINT (-101.7894 19.82631)
408,MEX01349,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,65.0,9.0,161.0,44.0,94.0,34.0,30.0,28.0,15.0,1299.0,163.0,139.0,POINT (-101.7894 19.82631)
409,MEX01349,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,247.0,155.0,275.0,145.0,197.0,147.0,149.0,152.0,148.0,1412.0,211.0,167.0,POINT (-101.7894 19.82631)
410,MEX01349,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,101.0,5.0,138.0,24.0,88.0,62.0,226.0,37.0,158.0,1294.0,265.0,194.0,POINT (-101.7894 19.82631)
411,MEX01377,2019-03-12,12:00,TURB,38.0,NTU,2019-03-11,726.0,929.0,1404.0,1156.0,1147.0,568.0,548.0,443.0,406.0,318.0,312.0,273.0,POINT (-101.28352 19.60348)
412,MEX01377,2019-03-12,12:00,TURB,38.0,NTU,2019-03-11,731.0,934.0,1407.0,1155.0,1146.0,556.0,532.0,429.0,388.0,313.0,310.0,271.0,POINT (-101.28352 19.60348)
413,MEX01347,2019-03-12,12:00,TURB,3.0,NTU,2019-03-11,255.0,376.0,622.0,676.0,1036.0,1697.0,1816.0,1998.0,2008.0,1849.0,1816.0,1222.0,POINT (-101.77807 19.82565)
414,MEX01347,2019-03-12,12:00,TURB,3.0,NTU,2019-03-11,98.0,164.0,410.0,382.0,749.0,1397.0,1534.0,1660.0,1684.0,1834.0,1244.0,810.0,POINT (-101.77807 19.82565)
415,MEX01347,2019-03-12,12:00,TURB,3.0,NTU,2019-03-11,272.0,422.0,659.0,599.0,965.0,1633.0,1824.0,1938.0,1916.0,2060.0,1584.0,1112.0,POINT (-101.77807 19.82565)
416,MEX01347,2019-03-12,12:00,TURB,3.0,NTU,2019-03-11,111.0,533.0,863.0,925.0,1395.0,2069.0,2387.0,2424.0,2570.0,1966.0,2428.0,1735.0,POINT (-101.77807 19.82565)
417,MEX02486,2019-03-13,12:00,TURB,0.0,NTU,2019-03-14,262.0,325.0,431.0,229.0,237.0,153.0,162.0,139.0,131.0,111.0,71.0,59.0,POINT (-93.09783 16.92513)
418,MEX02488,2019-03-13,12:00,TURB,28.0,NTU,2019-03-14,254.0,302.0,347.0,231.0,254.0,185.0,193.0,175.0,176.0,159.0,150.0,121.0,POINT (-93.11468000000001 16.8903)
419,MEX02487,2019-03-13,12:00,TURB,50.0,NTU,2019-03-14,208.0,260.0,302.0,188.0,211.0,146.0,163.0,140.0,131.0,117.0,107.0,82.0,POINT (-93.10415 16.88565)
420,MEX02484,2019-03-13,12:00,TURB,3.0,NTU,2019-03-14,414.0,810.0,997.0,943.0,1070.0,1076.0,1143.0,1149.0,1154.0,657.0,1381.0,1118.0,POINT (-93.09296999999999 16.93472)
421,MEX01337,2019-03-13,12:00,TURB,11.0,NTU,2019-03-11,104.0,156.0,327.0,146.0,347.0,119.0,109.0,58.0,23.0,0.0,30.0,37.0,POINT (-101.73778 20.09815)
422,MEX01337,2019-03-13,12:00,TURB,11.0,NTU,2019-03-11,89.0,127.0,298.0,121.0,322.0,89.0,81.0,30.0,3.0,0.0,15.0,36.0,POINT (-101.73778 20.09815)
423,MEX01339,2019-03-13,12:00,TURB,9.0,NTU,2019-03-11,126.0,178.0,412.0,184.0,368.0,159.0,132.0,95.0,66.0,0.0,76.0,69.0,POINT (-101.7256 20.12715)
424,MEX01339,2019-03-13,12:00,TURB,9.0,NTU,2019-03-11,108.0,161.0,393.0,153.0,337.0,123.0,92.0,59.0,28.0,4.0,59.0,65.0,POINT (-101.7256 20.12715)
425,MEX02485,2019-03-13,12:00,TURB,0.0,NTU,2019-03-14,256.0,306.0,369.0,227.0,241.0,174.0,180.0,155.0,164.0,142.0,111.0,95.0,POINT (-93.0919 16.90213)
426,MEX02500,2019-03-13,12:00,TURB,0.0,NTU,2019-03-14,223.0,290.0,407.0,231.0,273.0,157.0,168.0,150.0,133.0,241.0,148.0,112.0,POINT (-93.05663 16.89441)
427,MEX02498,2019-03-13,12:00,TURB,3.0,NTU,2019-03-14,232.0,298.0,423.0,222.0,244.0,144.0,149.0,130.0,124.0,106.0,84.0,79.0,POINT (-93.09962 16.93494)
428,MEX04862,2019-03-14,12:00,TURB,50.0,NTU,2019-03-13,230.0,357.0,629.0,320.0,837.0,584.0,539.0,372.0,272.0,64.0,37.0,39.0,POINT (-99.36060000000001 20.15304)
429,MEX01431,2019-03-14,12:00,TURB,4.0,NTU,2019-03-13,182.0,243.0,359.0,175.0,169.0,100.0,106.0,80.0,73.0,76.0,66.0,58.0,POINT (-100.39923 19.39097)
430,MEX01433,2019-03-14,12:00,TURB,3.0,NTU,2019-03-13,184.0,249.0,362.0,188.0,198.0,127.0,136.0,101.0,106.0,53.0,112.0,85.0,POINT (-100.42111 19.38807)
431,MEX01432,2019-03-14,12:00,TURB,3.0,NTU,2019-03-13,195.0,274.0,385.0,188.0,184.0,104.0,113.0,86.0,74.0,43.0,38.0,29.0,POINT (-100.41318 19.39301)
432,MEX04861,2019-03-14,12:00,TURB,28.0,NTU,2019-03-13,138.0,224.0,369.0,205.0,514.0,331.0,297.0,217.0,164.0,58.0,40.0,29.0,POINT (-99.36493 20.1451)
433,MEX04860,2019-03-15,12:00,TURB,80.0,NTU,2019-03-13,253.0,323.0,460.0,299.0,474.0,394.0,389.0,315.0,256.0,370.0,154.0,123.0,POINT (-99.35816 20.12629)
434,MEX04873,2019-03-15,12:00,TURB,18.0,NTU,2019-03-13,600.0,734.0,875.0,956.0,960.0,1056.0,1103.0,1133.0,1125.0,1870.0,1110.0,928.0,POINT (-99.34836 20.07715)
435,MEX02504,2019-03-16,12:00,TURB,1.0,NTU,2019-03-14,337.0,382.0,458.0,256.0,253.0,218.0,235.0,206.0,201.0,152.0,152.0,119.0,POINT (-93.45285 17.0632)
436,MEX01562,2019-06-10,12:00,TURB,7.0,NTU,2019-06-10,721.0,1530.0,1821.0,1726.0,1926.0,1612.0,1678.0,1653.0,1644.0,2524.0,1786.0,1574.0,POINT (-105.11051 22.03605)
437,MEX01563,2019-06-10,12:00,TURB,7.0,NTU,2019-06-10,1036.0,1978.0,2343.0,2351.0,2574.0,2387.0,2474.0,2496.0,2535.0,2224.0,2784.0,2381.0,POINT (-105.10872 22.03943)
438,MEX01561,2019-06-10,12:00,TURB,7.0,NTU,2019-06-10,1505.0,1928.0,2252.0,2130.0,2311.0,1996.0,2017.0,2057.0,1915.0,1642.0,2072.0,1840.0,POINT (-105.10889 22.03653)
439,MEX01564,2019-06-10,12:00,TURB,11.0,NTU,2019-06-10,1249.0,760.0,984.0,806.0,932.0,711.0,716.0,694.0,655.0,1531.0,855.0,740.0,POINT (-105.11143 22.04187)
440,MEX01565,2019-06-10,12:00,TURB,13.0,NTU,2019-06-10,889.0,1521.0,1780.0,1773.0,1998.0,1823.0,1878.0,2005.0,1865.0,2138.0,2330.0,1920.0,POINT (-105.11107 22.04343)
441,MEX01554,2019-06-12,12:00,TURB,0.0,NTU,2019-06-12,413.0,361.0,348.0,169.0,152.0,89.0,91.0,67.0,54.0,48.0,114.0,99.0,POINT (-104.57626 21.37075)
442,MEX01551,2019-06-12,12:00,TURB,0.0,NTU,2019-06-12,341.0,300.0,298.0,115.0,111.0,71.0,72.0,29.0,26.0,16.0,98.0,95.0,POINT (-104.57044 21.36276)
443,MEX01498,2019-06-12,12:00,TURB,3.0,NTU,2019-06-10,618.0,596.0,766.0,720.0,1115.0,1519.0,1712.0,1731.0,1810.0,2137.0,1373.0,1002.0,POINT (-104.8133 21.51799)
444,MEX01498,2019-06-12,12:00,TURB,3.0,NTU,2019-06-12,441.0,299.0,525.0,430.0,932.0,1470.0,1653.0,1700.0,1866.0,2459.0,1258.0,865.0,POINT (-104.8133 21.51799)
445,MEX01555,2019-06-12,12:00,TURB,0.0,NTU,2019-06-12,215.0,185.0,189.0,25.0,10.0,1.0,3.0,1.0,1.0,9.0,69.0,85.0,POINT (-104.5611 21.373)
446,MEX01505,2019-06-13,12:00,TURB,2.0,NTU,2019-06-12,405.0,341.0,370.0,271.0,280.0,189.0,180.0,158.0,155.0,21.0,125.0,99.0,POINT (-104.75679 21.8869)
447,MEX01505,2019-06-13,12:00,TURB,2.0,NTU,2019-06-12,319.0,263.0,304.0,207.0,215.0,113.0,101.0,87.0,84.0,1.0,100.0,90.0,POINT (-104.75679 21.8869)
448,MEX01503,2019-06-13,12:00,TURB,2.0,NTU,2019-06-12,494.0,454.0,481.0,400.0,412.0,342.0,331.0,307.0,332.0,131.0,261.0,216.0,POINT (-104.75009 21.87217)
449,MEX01503,2019-06-13,12:00,TURB,2.0,NTU,2019-06-12,427.0,397.0,436.0,360.0,375.0,298.0,285.0,265.0,291.0,130.0,251.0,216.0,POINT (-104.75009 21.87217)
450,MEX01477,2019-06-13,12:00,TURB,2.0,NTU,2019-06-12,264.0,232.0,285.0,187.0,203.0,124.0,112.0,85.0,91.0,0.0,57.0,52.0,POINT (-104.63705 21.69157)
451,MEX01477,2019-06-13,12:00,TURB,2.0,NTU,2019-06-12,364.0,308.0,342.0,240.0,257.0,175.0,167.0,136.0,140.0,64.0,77.0,63.0,POINT (-104.63705 21.69157)
452,MEX01502,2019-06-13,12:00,TURB,1.0,NTU,2019-06-12,476.0,423.0,418.0,342.0,344.0,296.0,285.0,258.0,259.0,80.0,255.0,214.0,POINT (-104.79137 21.8406)
453,MEX01502,2019-06-13,12:00,TURB,1.0,NTU,2019-06-12,401.0,355.0,359.0,282.0,283.0,223.0,208.0,186.0,183.0,59.0,232.0,209.0,POINT (-104.79137 21.8406)
454,MEX01504,2019-06-13,12:00,TURB,3.0,NTU,2019-06-12,454.0,413.0,445.0,358.0,368.0,280.0,282.0,247.0,262.0,94.0,221.0,161.0,POINT (-104.75163 21.87793)
455,MEX01504,2019-06-13,12:00,TURB,3.0,NTU,2019-06-12,380.0,348.0,394.0,309.0,322.0,223.0,223.0,194.0,208.0,80.0,206.0,158.0,POINT (-104.75163 21.87793)
456,MEX01507,2019-06-13,12:00,TURB,1.0,NTU,2019-06-12,527.0,483.0,509.0,441.0,442.0,394.0,385.0,336.0,374.0,139.0,345.0,306.0,POINT (-104.71751 21.83795)
457,MEX01507,2019-06-13,12:00,TURB,1.0,NTU,2019-06-12,452.0,417.0,454.0,385.0,390.0,332.0,318.0,274.0,313.0,139.0,325.0,304.0,POINT (-104.71751 21.83795)
458,MEX01506,2019-06-13,12:00,TURB,1.0,NTU,2019-06-12,557.0,504.0,539.0,487.0,503.0,452.0,443.0,409.0,441.0,222.0,407.0,334.0,POINT (-104.7436 21.85078)
459,MEX01506,2019-06-13,12:00,TURB,1.0,NTU,2019-06-12,494.0,449.0,496.0,449.0,473.0,413.0,401.0,372.0,405.0,253.0,399.0,337.0,POINT (-104.7436 21.85078)
460,MEX01508,2019-06-13,12:00,TURB,1.0,NTU,2019-06-12,548.0,506.0,538.0,458.0,467.0,417.0,418.0,378.0,409.0,163.0,408.0,347.0,POINT (-104.71246 21.85169)
461,MEX01508,2019-06-13,12:00,TURB,1.0,NTU,2019-06-12,476.0,440.0,483.0,401.0,415.0,354.0,352.0,316.0,347.0,169.0,389.0,347.0,POINT (-104.71246 21.85169)
462,MEX01475,2019-06-17,12:00,TURB,6.0,NTU,2019-06-17,442.0,520.0,649.0,568.0,733.0,587.0,637.0,522.0,586.0,565.0,778.0,656.0,POINT (-104.23697 21.19246)
463,MEX01476,2019-06-17,12:00,TURB,13.0,NTU,2019-06-17,625.0,606.0,752.0,481.0,795.0,516.0,514.0,403.0,375.0,564.0,190.0,122.0,POINT (-104.08057 21.18759)
464,MEX03214,2019-06-17,12:00,TURB,18.0,NTU,2019-06-17,558.0,666.0,798.0,599.0,900.0,571.0,593.0,479.0,464.0,251.0,323.0,283.0,POINT (-104.09846 21.20031)
465,MEX03216,2019-06-17,12:00,TURB,12.0,NTU,2019-06-17,423.0,533.0,701.0,430.0,858.0,755.0,759.0,620.0,611.0,434.0,189.0,113.0,POINT (-104.07268 21.18014)
466,MEX03215,2019-06-17,12:00,TURB,8.0,NTU,2019-06-17,567.0,665.0,863.0,527.0,756.0,469.0,467.0,376.0,329.0,176.0,133.0,106.0,POINT (-104.0542 21.2013)
467,MEX01549,2019-06-18,12:00,TURB,17.0,NTU,2019-06-17,8642.0,8287.0,7936.0,7763.0,8392.0,8054.0,7928.0,7707.0,7818.0,15929.0,8049.0,6241.0,POINT (-104.73335 21.20614)
468,MEX01548,2019-06-18,12:00,TURB,17.0,NTU,2019-06-17,4796.0,6393.0,5812.0,5436.0,5811.0,5559.0,5532.0,6064.0,5569.0,9553.0,5851.0,4461.0,POINT (-104.73859 21.21276)
469,MEX01546,2019-06-19,12:00,TURB,1.0,NTU,2019-06-20,595.0,693.0,873.0,705.0,1120.0,2276.0,2725.0,2672.0,2896.0,2483.0,1663.0,1013.0,POINT (-105.20662 21.52829)
470,MEX03210,2019-10-25,12:00,TURB,25.0,NTU,2019-10-25,956.0,1321.0,2053.0,1434.0,1082.0,384.0,373.0,278.0,206.0,210.0,134.0,103.0,POINT (-103.33736 19.80654)
471,MEX03211,2019-10-25,12:00,TURB,25.0,NTU,2019-10-25,1025.0,1389.0,2130.0,1521.0,1171.0,448.0,432.0,334.0,279.0,307.0,171.0,138.0,POINT (-103.33922 19.81552)
472,MEX00519,2019-10-25,12:00,TURB,5.0,NTU,2019-10-25,1708.0,1095.0,1059.0,925.0,1104.0,1534.0,1713.0,1578.0,1780.0,2872.0,1349.0,1053.0,POINT (-103.67449 19.4136)
473,MEX03209,2019-10-25,12:00,TURB,25.0,NTU,2019-10-25,922.0,1222.0,1974.0,1296.0,938.0,255.0,244.0,161.0,93.0,123.0,48.0,39.0,POINT (-103.33908 19.79872)
474,MEX01303,2019-10-26,12:00,TURB,5.0,NTU,2019-10-25,309.0,396.0,505.0,322.0,327.0,340.0,411.0,359.0,425.0,1245.0,300.0,161.0,POINT (-103.7019 18.65992)
475,MEX01304,2019-10-26,12:00,TURB,39.0,NTU,2019-10-25,301.0,330.0,426.0,354.0,494.0,847.0,1071.0,934.0,1080.0,1580.0,572.0,278.0,POINT (-103.702 18.65839)
476,MEX01306,2019-10-26,12:00,TURB,13.0,NTU,2019-10-25,341.0,452.0,669.0,545.0,1098.0,2211.0,2632.0,2581.0,2931.0,3014.0,1670.0,908.0,POINT (-103.70012 18.65393)
477,MEX01305,2019-10-26,12:00,TURB,9.0,NTU,2019-10-25,398.0,506.0,728.0,570.0,1090.0,2430.0,2935.0,2837.0,3114.0,2693.0,1750.0,1031.0,POINT (-103.70335 18.65686)
478,MEX00501,2019-10-27,12:00,TURB,8.0,NTU,2019-10-25,437.0,545.0,732.0,560.0,990.0,2447.0,3071.0,2921.0,3185.0,3732.0,1654.0,902.0,POINT (-104.25948 19.04234)
479,MEX00025,2019-10-31,12:00,TURB,20.0,NTU,2019-10-30,480.0,787.0,1001.0,1041.0,1177.0,1264.0,1358.0,1320.0,1390.0,1841.0,924.0,760.0,POINT (-102.4653 22.18899)
480,MEX00047,2019-10-31,12:00,TURB,21.0,NTU,2019-11-01,239.0,290.0,454.0,435.0,419.0,150.0,181.0,129.0,96.0,482.0,135.0,134.0,POINT (-101.86181 21.99751)
481,MEX00047,2019-10-31,12:00,TURB,21.0,NTU,2019-11-01,340.0,300.0,458.0,432.0,454.0,212.0,236.0,195.0,217.0,1053.0,336.0,290.0,POINT (-101.86181 21.99751)
482,MEX00043,2019-10-31,12:00,TURB,7.0,NTU,2019-10-30,802.0,960.0,1404.0,1954.0,2226.0,2498.0,2614.0,2654.0,2784.0,2849.0,3300.0,2800.0,POINT (-102.34201 22.14337)
483,MEX00043,2019-10-31,12:00,TURB,7.0,NTU,2019-11-01,1124.0,1309.0,1585.0,1893.0,2173.0,2497.0,2706.0,2726.0,2853.0,2905.0,2954.0,2497.0,POINT (-102.34201 22.14337)
484,MEX00069,2019-10-31,12:00,TURB,35.0,NTU,2019-10-30,508.0,666.0,926.0,1071.0,1378.0,1798.0,1934.0,1973.0,2087.0,2093.0,2591.0,2183.0,POINT (-102.33911 22.2473)
485,MEX00069,2019-10-31,12:00,TURB,35.0,NTU,2019-11-01,955.0,1135.0,1364.0,1468.0,1790.0,2173.0,2358.0,2377.0,2536.0,2569.0,2805.0,2494.0,POINT (-102.33911 22.2473)
